Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,1.0796700000,µg/m3,2020-01-02 16:00:00 +01:00,2020-01-02 17:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,1.4708300000,µg/m3,2020-01-02 17:00:00 +01:00,2020-01-02 18:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,1.6118300000,µg/m3,2020-01-02 18:00:00 +01:00,2020-01-02 19:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,1.2213300000,µg/m3,2020-01-02 19:00:00 +01:00,2020-01-02 20:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,0.8005010000,µg/m3,2020-01-02 20:00:00 +01:00,2020-01-02 21:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,0.1840010000,µg/m3,2020-01-02 21:00:00 +01:00,2020-01-02 22:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,0.5448330000,µg/m3,2020-01-02 22:00:00 +01:00,2020-01-02 23:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,1.2756700000,µg/m3,2020-01-02 23:00:00 +01:00,2020-01-03 00:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,1.5883300000,µg/m3,2020-01-03 00:00:00 +01:00,2020-01-03 01:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.3591700000,µg/m3,2020-01-03 01:00:00 +01:00,2020-01-03 02:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.3076700000,µg/m3,2020-01-03 02:00:00 +01:00,2020-01-03 03:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.2500000000,µg/m3,2020-01-03 03:00:00 +01:00,2020-01-03 04:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.7483300000,µg/m3,2020-01-03 04:00:00 +01:00,2020-01-03 05:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.2193300000,µg/m3,2020-01-03 05:00:00 +01:00,2020-01-03 06:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.8771700000,µg/m3,2020-01-03 06:00:00 +01:00,2020-01-03 07:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.9686700000,µg/m3,2020-01-03 07:00:00 +01:00,2020-01-03 08:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.5393300000,µg/m3,2020-01-03 08:00:00 +01:00,2020-01-03 09:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.6758300000,µg/m3,2020-01-03 09:00:00 +01:00,2020-01-03 10:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.6938300000,µg/m3,2020-01-03 10:00:00 +01:00,2020-01-03 11:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.9050000000,µg/m3,2020-01-03 11:00:00 +01:00,2020-01-03 12:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.5266700000,µg/m3,2020-01-03 12:00:00 +01:00,2020-01-03 13:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.1450000000,µg/m3,2020-01-03 13:00:00 +01:00,2020-01-03 14:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.8243300000,µg/m3,2020-01-03 14:00:00 +01:00,2020-01-03 15:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.5771700000,µg/m3,2020-01-03 15:00:00 +01:00,2020-01-03 16:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.7573300000,µg/m3,2020-01-03 16:00:00 +01:00,2020-01-03 17:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,0.7975000000,µg/m3,2020-01-03 17:00:00 +01:00,2020-01-03 18:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,6.4865000000,µg/m3,2020-01-03 18:00:00 +01:00,2020-01-03 19:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,1.6166700000,µg/m3,2020-01-03 19:00:00 +01:00,2020-01-03 20:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.8050000000,µg/m3,2020-01-03 20:00:00 +01:00,2020-01-03 21:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,0.8371680000,µg/m3,2020-01-03 21:00:00 +01:00,2020-01-03 22:00:00 +01:00,1,3
IS,IS.EA-Iceland.AQ,NET-IS009A,STA-IS0037A,IS0037A,SPO-IS0037A_00005_100,SPP-IS_A_BETA_thermo5030SHARP_dal,SPO_F-IS0037A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.7061700000,µg/m3,2020-01-03 22:00:00 +01:00,2020-01-03 23:00:00 +01:00,1,3
